"id","created_at","texte","suicide"
"1283478864149090304","Wed Jul 15 19:09:41 +0000 2020","Yes. So why are these factors comparable when it’s suicide but not when it’s healthcare or rail or even guns? The rate of suicide in Japan has no bearing on the rate of gun use for suicide in the US.",TRUE
"1338852822817902594","Tue Dec 15 14:26:02 +0000 2020","I have done all that been in everyone's DM and tweets maybe they feel its clout or when I post I want to commit suicide",TRUE
"1282404358844379137","Sun Jul 12 19:59:59 +0000 2020","You are literally the most toxic individual I've ever had the misfortune to know smh my head always getting cyber bullied ",TRUE
"1205449325196783618","Fri Dec 13 11:28:09 +0000 2019","But what if suicide isn’t abt sparing ppl left behind frm more problems—bc maybe suicide isn’t abt anyone else at all. What if suicide is abt ending-once &amp; for all-a tormented life w/no relief in sight? I do admire your positivity. Everything is survivable…except the last thing.",TRUE
"1204436036711075843","Tue Dec 10 16:21:43 +0000 2019","_Cliffe I saw it as more an assisted suicide than a murder, since her character had already tried to kill herself once before.",TRUE
"1238662463698198529","Sat Mar 14 03:05:19 +0000 2020","Bro I’m always getting bullied Smfh ",TRUE
"1283494417085558784","Wed Jul 15 20:11:29 +0000 2020","I think that’s incorrect. Suicidal people with guns are more likely to succeed. That’s the assertion. Gun ownership by itself doesn’t cause suicide. He doesn’t realise it but he’s actually agreeing. Or I am, with him.",TRUE
"1338326704008388609","Mon Dec 14 03:35:25 +0000 2020","most certainly! i strongly STRONGLY predict dsmp!tommy isn’t going to commit suicide. Aside from what you said which i totally agree with, it’s also that suicide is a sensitive topic. if they were to portray that in the dsmp, it might be met with backlash. the CCs don’t want that",TRUE
"1237349276239495169","Tue Mar 10 12:07:10 +0000 2020","Is more than suicide dear. I was once in that shoes. I hated my live.FOLLOW ME",TRUE
"1237058881928540160","Mon Mar 09 16:53:15 +0000 2020","_Ceh the dnc is committing ritual suicide once again! how many feet are they gonna have left since they want to shoot themselves in the foot every election cycle??? Sad! 4 more years! <U+0001F4AA><U+0001F60E><U+0001F4AA>",TRUE
"1239321607874719746","Sun Mar 15 22:44:31 +0000 2020","Wow; first tbh I received from a Northern Forces member that didn’t make me want to commit suicide",TRUE
"1338918995022503937","Tue Dec 15 18:48:58 +0000 2020","I just want to commit suicide iiiiiiiii just want to go to sleep forever, dont you fucking understand? Give up, let go",TRUE
"1238211736806871045","Thu Mar 12 21:14:17 +0000 2020","He sounds like he needs to grow the fuck up. Also, baiting suicide to guilt trip you pissed me off royally. As someone that has had suicidal thoughts, that shit ain't cool.",TRUE
"1205003143773208576","Thu Dec 12 05:55:12 +0000 2019","The Suicide of America heads for the home stretch, I will never let any Republican forget this embarrassment once President Cheetoh is gone. No more discussions about differences in Party straight STFU you supported him you have the worst judgment so save the lecture #OkBoomer",TRUE
"1283539629182988293","Wed Jul 15 23:11:09 +0000 2020","_vibes You sha want to die, me I don't send you, I will make you commit suicide",TRUE
"1338516789626548224","Mon Dec 14 16:10:45 +0000 2020","Yeah, that sounds about right. Classic Sunny Moment. Always getting bullied",TRUE
"1282441374248382466","Sun Jul 12 22:27:04 +0000 2020","_Minxy … and she needs to provide all names and evidence as soon as possible. Once it is all on the table, she'll be much safer. The longer she waits, the more chance of ""suicide"" being her demise with concurrent camera failures and snoozing guards.",TRUE
"1235390065938804736","Thu Mar 05 02:21:58 +0000 2020","Everyone talking suicide is just getting on my nerves more than anything. They fuckin say they’re gonna do it day after fucking day. JUST SHUT THE FUCK UP ABOUT IF FOR ONCE AND FUCKIN TRY TO THINK OF SOMETHING FUCKIN NICE!! BUT NO!! ITS FUCKIN ANNOYING",TRUE
"1338883876169474049","Tue Dec 15 16:29:25 +0000 2020","I'm sorry you're getting bullied. You don't need to change to please your bullies! My DMs are always open if you need someone to talk to.",TRUE
"1206190997916532736","Sun Dec 15 12:35:18 +0000 2019","I want to thank every democrat who has decided to fall on the sword and commit political suicide to vote for this sham of an impeachment. Your sacrifice is much appreciated, your party is not. #KAG <U+271D><U+FE0F><U+0001F1FA><U+0001F1F8>",TRUE
"1283516157769723912","Wed Jul 15 21:37:53 +0000 2020","@_Fat_Nixon _paul _hill123 _show007 _Cult45 _steve After my TBI they had me on Gabapentin. #FunFact: Most of the vets who've committed suicide have been on Gabapentin. <U+0001F9D0> A major side effect of that <U+0001F4A9>is suicidal thoughts! <U+0001F632><U+0001F92A>We need to #BanGabapentin! <U+0001F620>",TRUE
"1338575572495024129","Mon Dec 14 20:04:20 +0000 2020","I dont understand. 70 years we had a system that forced farmers to commit suicide.when a change is done, we dont want it?we want to double farmer inc on a 70 yr old does tht wrk?",TRUE
"1237190925555810306","Tue Mar 10 01:37:57 +0000 2020","you're the only one in the friend group whos nice to me<U+0001F610> monica doesnt bother and sometimes trisha is nice other than that im always getting bullied",TRUE
"1281938865780076545","Sat Jul 11 13:10:17 +0000 2020","Covid is the dark that needs the light. Suicide weekend isnt about suicide. Its about once Covid is over, those who were guilty and are gone will be found out. No more cover by the media, where are they? Convenient lie, Suicide. People will wake up to realize it's all been a lie",TRUE
"1239300009318690816","Sun Mar 15 21:18:41 +0000 2020","_nc_rep That gun is far more likely to harm my family. Or used in a suicide. I’ve seen play out far more than playing the hero. I will never being one into my home.",TRUE
"1237906323775184896","Thu Mar 12 01:00:41 +0000 2020","I really don’t care. They bullied us four years ago. And four years later we are getting a bigger shit sandwich than the Last time. They can eat shit. I’m never voting for Biden. It wasn’t about just beating chump. It has always been about transforming our country. #NeverBiden",TRUE
"1236297892630953985","Sat Mar 07 14:29:21 +0000 2020","My thoughts exactly. The last time we had a social media pile on a Queer person who did the wrong thing in Australia he committed suicide 24 hours later. We need balance and to remember lives are at risk here.",TRUE
"1237584833347325952","Wed Mar 11 03:43:12 +0000 2020","I don’t know how to say it.. always getting bullied it’s not even good, they said i need to fight back.. but i can’t even fight back, if i’m trying to fight back i don’t have any courage to.. i will feel like i want to cry, people just laugh at me for doin that..",TRUE
"1238233229443895296","Thu Mar 12 22:39:41 +0000 2020","I fucking feel this. I spent almost all of my school years getting bullied cuz I was always the smaller kid that had no confidence. Life's too short to let other people decide how you are gonna feel today.",TRUE
"1206057857818529792","Sun Dec 15 03:46:15 +0000 2019","I would say something, but I don’t want to accidentally commit suicide.  <U+0001F64A>",TRUE
"1338831946739113986","Tue Dec 15 13:03:05 +0000 2020","Why thankyou, I dont suppose you would want to commit double suicide with me? Everyone usually turns me down but you seem interested enough in me :3",TRUE
"1283492883774021632","Wed Jul 15 20:05:24 +0000 2020","_Skiro she's gonna somehow get a gun and commit suicide by shooting herself 9 times in the back of the head.",TRUE
"1202976123941994496","Fri Dec 06 15:40:32 +0000 2019","These people are sick and deranged. Yet they have to possess enough common sense to know impeaching this President will die in the Senate and is a political suicide mission for them. Makes one wonder if they have something else more sinister up their sleeve once this fails?",TRUE
"1238640835694145536","Sat Mar 14 01:39:22 +0000 2020","_realtime (At home)Me: I'll explain! U also lost your home? Damien First: Are you the guy from RTR? Me: I want sausages! Post office woman: This is beautiful! *goes upstairs to commit suicide* #joke",TRUE
"1283482211388456960","Wed Jul 15 19:22:59 +0000 2020","_realtime (In bed)Me: Over here! I hate Netflix! Keanu: How can we help? Me: I want my computer! Random woman: I can't hear you! *goes upstairs to commit suicide* #joke",TRUE
"1239154102283706368","Sun Mar 15 11:38:55 +0000 2020","_realtime (In school)Me: Guten Tag! I want to sleep. God: Are you happy to see me, or...? Me: Go away! Cat: Get in here! *goes upstairs to commit suicide* #joke",TRUE
"1205638837101199360","Sat Dec 14 00:01:13 +0000 2019","Australia was once also a proud humanitarian nation that applied a similar model, we now have a more effective and deadly model, where we just isolate and lock refugees and asylum seekers up for years and years then sit back and wait mental health issues and suicide to kick in.",TRUE
"1338751098241261568","Tue Dec 15 07:41:49 +0000 2020","He has a lot still to say.. That’s why the #Democrats want him to commit suicide with a shot to the back of the head.. I wouldn’t  be surprised if he has All #Killarys Emails and more.",TRUE
"1237442104764366848","Tue Mar 10 18:16:02 +0000 2020","Sep as was Sergio superb in those conditions. Sergio looked like he was getting bullied at times and always Sep did the big brother routine and brought him back",TRUE
"1283191176112349184","Wed Jul 15 00:06:31 +0000 2020","Because they know she will “commit suicide” if she leaves. By Commit suicide, I mean get murdered. Just like Jeffrey Epstein. There are too many high up people that don’t want her to expose what they’ve done and what they’ve been involved in.",TRUE
"1238048334566363144","Thu Mar 12 10:24:59 +0000 2020","Right, I haven't really been to school within the past two months due to my anxiety and depression. It also bugs me a little bit when they don't really say what they went through. ""My head went to a really dark place..."" No shit. Just say that you had thoughts of suicide.",TRUE
"1282933825262116866","Tue Jul 14 07:03:54 +0000 2020","I got banned because in an emotional moment on twitch, I made a comment about how dark thoughts had me thinking about killing myself, and that I wondered if I'd make it to the end of the year.So you're right, I know why I got banned. I'm not looking for pity? I explained my side",TRUE
"1283318119176568833","Wed Jul 15 08:30:57 +0000 2020","Okaay... Because I just want to say that SSR was killed... He didn't commit suicide.. And who ever believes that is completely deluded.. And for some stars  that are feeling humiliation.... Should take a good look in the mirrow and ask them selves who really rules there lifes.",TRUE
"1337607685777334273","Sat Dec 12 03:58:18 +0000 2020","More people died from suicide (do you have a source and number?)? I get that he was keeping people optimistic. But again, responsible optimism is saying we will get through it with the right precautions. He never once (yet again, unless you can show me otherwise) promoted masks.",TRUE
"1338182795907264513","Sun Dec 13 18:03:35 +0000 2020","Always the same with this place. Tell them to rise above it. Bet the person who’s getting bullied is 1000 times the person the bully would ever be. <U+0001F64C> still shite tho",TRUE
"1337915453981806592","Sun Dec 13 00:21:16 +0000 2020","It’s always that bum ass man first then it’s the line, they are getting bullied out there",TRUE
"1237427409302859776","Tue Mar 10 17:17:39 +0000 2020","I hereby recommend Woodstock, A Bread Factory, Local Color, Chameleon Street, Landscape Suicide, What Now? Remind Me and The Thoughts That Once We Had if you haven't seen them yet.",TRUE
"1283303571442761728","Wed Jul 15 07:33:08 +0000 2020","_Kayy I agree, but at the same time there are people close to us who make us happy... If one or 2 judgemental motherfuckers think in going to commit suicide because they made me suicidal, they wrong, because there are 10 people who loves me and want to see me happy and alive",TRUE
"1283270655417475072","Wed Jul 15 05:22:20 +0000 2020","I'm sorry but having a tough time is not an excuse to use them as a way to say you want to commit suicide, it is disrespectful to them and to what their life's meant, that was much more than this. If you feel like that for real I'm pretty sure you would NEVER use them like that",TRUE
"1282266384047759362","Sun Jul 12 10:51:43 +0000 2020","What a shame that the US is, once more, without anything other than a right-wing political party.The Green Party might have been a minor party but it could have grown under the right leadership - and become a real voice for democracy.Instead it has chosen to commit suicide.",TRUE
"1238344002933407744","Fri Mar 13 05:59:52 +0000 2020","some of them probably committed suicide more than once. Checkmate libtard",TRUE
"1205255387844358144","Thu Dec 12 22:37:31 +0000 2019","Falling for tRUMP lies once more?!? God your all simpletons! China ain't talking to the liar! No ones talking to the liar! They can't count on him for nothing! Why you so desperate?? To persist for a self acknowledged liar is self sacrificial suicide!",TRUE
"1203864071109521408","Mon Dec 09 02:28:55 +0000 2019","_Smarted ""Moreover, in the same sample,...56% reported suicidal feelings and 28% reported attempting suicide (with over half trying more than once),...case studies of women “pushing the buttons” of a violent partner...they believed they did not “deserve to live."" ",TRUE
"1204956032784621568","Thu Dec 12 02:47:59 +0000 2019","We *have* suicide hotlines already. We *NEED* health services that include full mental health support and assistance. Your efforts, once again, mean nothing... because you just don’t get it and, more importantly, you don’t really care. It’s all a show to save your doomed career.",TRUE
"1283517025927692289","Wed Jul 15 21:41:20 +0000 2020","Also no. It 100000000000% has NOTHING to do with how prevalent gun sales are. Because again MAJORITY OF GUN RELEATED DEATHS are Suicide (which will be done no matter the tool used to commit) and Homicide. and HOMICIDE DEATHS are done with ILLEGAL weapons.",TRUE
"1238553066061824001","Fri Mar 13 19:50:36 +0000 2020","Also I am a veteran with no health insurance and is currently still seeking help for my injuries I obtained in service that the va does not want to cover. I have a dislocated left elbow and a curved spine now. I’m only 25. I never want to commit suicide but it crosses my mind alo",TRUE
"1282732717155786752","Mon Jul 13 17:44:46 +0000 2020","If #GhislaineMaxwelldidNOTkillherself, more like if #GhislaineMaxwell somehow by accidentally kills herself ""suicide"", then Justice will ONLY come once #BillBarr &amp; has been thrown out from the US Govt...after 03Nov2020.",TRUE
"1239309176695853058","Sun Mar 15 21:55:07 +0000 2020","Why jj always getting picked on and bullied bro<U+0001F62D><U+0001F62D>",TRUE
"1238940801419431941","Sat Mar 14 21:31:20 +0000 2020","Its what it says on google Remember 17 said some will die some will get sick some will commit suicide They don't want what's coming I guess its all true its happening in real time They think they can do this and be safe But 17 said no where to hide",TRUE
"1282708229353549825","Mon Jul 13 16:07:28 +0000 2020","Is he really getting asked to get out of pub n places coz of his accent <U+0001F914>n if he is u know fine well he's in the arsehole pub n u no what type I'm saying <U+0001F499>you'll always get the odd dickhead no matter where u move to with a diff accent that's a fact but bullied don't think<U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F><U+0001F499>",TRUE
"1236783648864518144","Sun Mar 08 22:39:34 +0000 2020","_us Suicide squad was bad but atleast the cinematography was good and the tongue in cheek moments as well. There’s something enjoyable about it if you watch it more than once. Justice league was just bad ..",TRUE
"1337821909166252035","Sat Dec 12 18:09:33 +0000 2020","_uwu I LOVE Eddie. He’s very passive so he always ends up getting bullied by the other horse he shares a pasture with fndksmsn",TRUE
"1238489602781892608","Fri Mar 13 15:38:25 +0000 2020","Oh really?  More dangerous than the suicide bombers from the terror factory called Pukestan once coached by the likes of Khalid Sheikh Mohd, Omar Sheikh, OBL, Mullah Omar, Mullah FM etc? Beggars living on US and international alms throwing stones from their brittle glass homes.",TRUE
"1338308847749001217","Mon Dec 14 02:24:28 +0000 2020","We actually have everything within us. The coward, the hero, the villain, the nice guy. Acting allows you to tap into it and let it out.Another example is that I always wanted to commit suicide, but didn't want to actually die. So I wrote me scene were I put a bullet in my brain",TRUE
"1283472737445523457","Wed Jul 15 18:45:21 +0000 2020","We need 2 remember this number is inflated! If someone dies as a result of a heart attack, stroke, car accident, suicide, gun shot in a riot or a death from the result of a action made by a surgery! If a person tests positive during the outopsy, it counts as a cicada death!!",TRUE
"1282788168144756737","Mon Jul 13 21:25:06 +0000 2020","Always getting bullied",TRUE
"1338745193974128641","Tue Dec 15 07:18:21 +0000 2020","@_therichhantiee _ Dont mind her, I hate that nonsense they are doing, she's a davido fan but here misleading innocent people, go through her likes, you will see davido content, I dont just want to insult her, if I start now she will commit suicide",TRUE
"1205992319888977920","Sat Dec 14 23:25:49 +0000 2019","I don't even want to think about that. I'll commit suicide.",TRUE
"1283448320309043202","Wed Jul 15 17:08:19 +0000 2020","Absolute non sequitur lolNo one said their deaths don’t matter, just that suicide is not a gun issue, but rather a mental health issue.And you’re literally the only one who seems to care enough about race to even mention it so what does that say about you?",TRUE
"1283452169233080320","Wed Jul 15 17:23:37 +0000 2020","Logical fallacy, with absolutely no proof to back it up.In fact, most countries that enact heavy gun restrictions/bans have seen no noticeable change in suicide rates.In simple google search proves how wrong you are.",TRUE
"1283448721586499584","Wed Jul 15 17:09:55 +0000 2020","Nope, other methods would be used. If the decision for suicide is made, they’ll use whatever option they can to do so. I’ve tried 4 times, only once with a gun",TRUE
"1338920595778646027","Tue Dec 15 18:55:20 +0000 2020","You don't want to go there trust me. I had a lady commit suicide on me in 2012. It still like yesterday. But you will bend a few cars. It's the ones that open the drivers door without looking, the damage is amazing when you bend the door right around",TRUE
"1239285889790025735","Sun Mar 15 20:22:35 +0000 2020","Don't really have the words at the moment. Been on and off very down myself. However, some years ago a close family member committed suicide and the damage that did to so many people was massive. Worse some evidence he had second thoughts when it was too late. Not a good option.",TRUE
"1283183536506384384","Tue Jul 14 23:36:10 +0000 2020","When we had a lock down my thoughts were good I can get things done around the house etc. and for him saying suicide is up well if that’s the case those people are really crazy. Nobody was ever really locked down because you could still go out",TRUE
"1338365070863192064","Mon Dec 14 06:07:53 +0000 2020","I'm gonna guess you've never had a friend or family member that's dealt with suicidal thoughts or had someone commit suicide if your making ignorant comments like that.",TRUE
"1281684117126512641","Fri Jul 10 20:18:00 +0000 2020","Trump are you going to commit suicide to avoid justice once more at the end???",TRUE
"1237874108206952451","Wed Mar 11 22:52:40 +0000 2020","__adams I understand that, but, if I do see someone getting bullied over a product, I can say something since that door is open here. I cant help all but what I do see, I can voice my opinion. It's not like I'm just blurting stuff out. I always provide proof.",TRUE
"1283496691119919107","Wed Jul 15 20:20:32 +0000 2020","Yeah, a lot of odd things seemed to have happened at once. Anybody who buys that suicide story is a total dunce. I lean more to Dr Baden’s report that he was murdered.",TRUE
"1282079021979721728","Sat Jul 11 22:27:13 +0000 2020","She's ""committing suicide"" you know it, but I'm curious how many of them went more than once. That would say a lot more than the 1 offs",TRUE
"1282708306251993088","Mon Jul 13 16:07:46 +0000 2020","another underlying arc begin to play out: Rachel getting relentlessly bullied at school. Contrasted with her self-important personality, her need to always be the best finally makes sense—it’s her coping mechanism. So even though she gets under your skin and you can’t help 4/..",TRUE
"1337885516226695168","Sat Dec 12 22:22:18 +0000 2020","why we always getting bullied bro <U+0001F62D>",TRUE
"1206334060659957762","Sun Dec 15 22:03:47 +0000 2019","If you think someone reaching a point where they want to commit suicide because someone is weak then that’s pretty harsh from my perspective, you have your opinion though and I have mine, I rather love and teach then be toxic and call someone weak bc of their emotions. Thats foul",TRUE
"1203703413327966208","Sun Dec 08 15:50:32 +0000 2019","""Oh, I see. Kaioken is a power amp that in short bursts gives you a huge boost in power but destroys your body if used irresponsibly. I have achieved a form even more powerful than my Suicide Form but only once and I don't even know how. I was unconscious."" Adult Pan says",TRUE
"1282677368839184385","Mon Jul 13 14:04:50 +0000 2020","It all boils down to the vows you make to your spouse &amp; how seriously you take them.  My wife &amp; I  both suffer mental illness.   She has attempted suicide more than once.  We are committed to each other &amp; intend to until death do us part.",TRUE
"1205499776302800897","Fri Dec 13 14:48:38 +0000 2019","And that's not to mention anyone who's had suicidal thoughts, or even attempted suicide, due to irresponsible parents who cast their children aside.",TRUE
"1282770737531584513","Mon Jul 13 20:15:51 +0000 2020","_Gender _susie100 Continue supporting trans people. Trans people are at serious risk. I've had to talk somebody out of suicide and I have those thoughts myself, because their parents are transphobic and conditioned to oppress themselves. They'd be dead had it not been for places like Mermaids.",TRUE
"1205354215163547648","Fri Dec 13 05:10:13 +0000 2019","_First_Stone Yeah...idk. I just feel like his behavior going back the past year is not normal. I don’t want him to, god forbid, commit suicide and then people say “oh where were the signs”.  <U+0001F937><U+0001F3FC><U+200D><U+2640><U+FE0F>",TRUE
"1338963166995296264","Tue Dec 15 21:44:30 +0000 2020","_Real_Josuke //yeah, to be honest. I want to like it here, but I don’t. I want to leave, but I can’t, it’s fucking torture. Never in my life have I tried to commit suicide because of a website, but Twitte, unfortunately, has caused me to consider that option. I hate it",TRUE
"1338894186570002441","Tue Dec 15 17:10:24 +0000 2020","_Corner_ Based on what? Those percentages should be even and they should, as an overall number, be going down. The suicide rate for men is so high partly because men are more likely to shoot themselves, and a gun doesn't give you second chances.",TRUE
"1338909004194590720","Tue Dec 15 18:09:16 +0000 2020","I don't see how. The idea that the percentages should be 50/50 seems pretty non-controversial to me. That fewer people should be dying also seems fairly obvious. The gun suicide statistics are just a fact, though obviously it doesn't apply out of the USA.",TRUE
"1239111416562368513","Sun Mar 15 08:49:17 +0000 2020","I had the privilege of directing this video about suicide a few years ago. One of the key points that came out of it: people who commit suicide want to end their pain, not their lives. ",TRUE
"1238202109608132608","Thu Mar 12 20:36:02 +0000 2020","Don’t worry she’s going to play the “I’m getting Bullied” card like she always has",TRUE
"1238671229248249857","Sat Mar 14 03:40:09 +0000 2020","Heard his base and followers once described as a ""apocalyptic suicide cult.""No longer sure that's just a metaphor for the fundamental mechanisms of democracy any more.",TRUE
"1206091839775924224","Sun Dec 15 06:01:17 +0000 2019","I wonder why the Dems can do any &amp; everything, then want the Rep to commit suicide?  Hahaha, I’m laughing at these ppl...maybe bc Rep have done it in the past, but I wonder who has taught them to hit back?  <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>",TRUE
"1283447351613456384","Wed Jul 15 17:04:28 +0000 2020","Let’s don’t act like there was zero gun violence and a suicide issue before we ever hit this stretch.",TRUE
"1338336020450906112","Mon Dec 14 04:12:27 +0000 2020","pls take her account down. <U+0001F62D> she is always saying rude things to me and calling me awful and disgusting names. i am sick and tired of constantly getting bullied by her! ",TRUE
"1205399532609007616","Fri Dec 13 08:10:18 +0000 2019","I hated high school because I was raped, brutally bullied, and lead to suicide more than once. I didn’t have a single friend and the only person I had in my corner was my mom. Please reconsider before you speak on behalf of everybody because my story is not rare.",TRUE
"1206089248652161024","Sun Dec 15 05:50:59 +0000 2019","_ First of all, shrooms can DEFINITELY kill you. So can coke, molly, alcohol, and SO much more. And I get what you’re saying but he loves his daughter too much to commit suicide. I’m sure he will get the help he needs, sometimes it just takes longer than the surrounding people want",TRUE
"1282331125730275329","Sun Jul 12 15:08:59 +0000 2020","Lost friends in combat and to suicide. Had suicidal thoughts for years. Watched contractors make $100,000 a year, while soldiers lost homes. Right hand is fucked, odd problems with authority. Still confused how invading Iraq protected America. My children won't be serving! ",TRUE
"1282812654197841920","Mon Jul 13 23:02:24 +0000 2020","__Tempest _johan Actually dragon the one getting bullied. Since he always starting something",TRUE
"1205554806363848705","Fri Dec 13 18:27:18 +0000 2019","I went home and immediately overdosed because I had tried everything at that point. I did have second thoughts thankfully, and called a suicide hotline. They sent an ambulance to come get me and I was brought to ER where I was again left alone in a room for about twelve hours.",TRUE
"1338515980050460673","Mon Dec 14 16:07:32 +0000 2020","I dont understand what you're trying to argue, transition leads to 2x the suicide of LGBT, then you say let people transition. You are literally arguing you want people to commit suicide is what im getting from this.",TRUE
"1235877086117744641","Fri Mar 06 10:37:13 +0000 2020","Its awful, also there was that girl who said she had suicidal thoughts or something  and a ton of people replied with ways to commit suicide",TRUE
"1281873406854606849","Sat Jul 11 08:50:10 +0000 2020","_Mo That’s what being a man is honestly! Once you leave your mom nobody really cares about your ass! <U+0001F937><U+0001F3FC><U+200D><U+2640><U+FE0F>NOBODY And this lesson shall be taught to every young men out there! Otherwise, more suicide cases are coming.",TRUE
"1282304959481098241","Sun Jul 12 13:25:01 +0000 2020","Continued. i always fought dark skin girls because they always hated on me i wasn’t saying i was getting bullied and letting shit slide never said that but dark skin don’t light skin how that not colorism i think yall are confused i’ve had this argument plenty of times i know.",TRUE
"1239212592171802626","Sun Mar 15 15:31:20 +0000 2020","_from_TC _Pele _Lance_Man _stacks _RCBG _gun _ Hawkeye grabbing a rocket pack and thinking he could do anything but make a Kree warship laugh as he rammed it in a suicide mission was a head scratcher",TRUE
"1283467275501273095","Wed Jul 15 18:23:38 +0000 2020","is MS13 responsible for spread of Covid-19, unemployment, prescription drug addiction, suicide rates, gun violence????Trojan Horse politics here",TRUE
"1337509912201596929","Fri Dec 11 21:29:47 +0000 2020","// manipulation , suicideno i completely agree, this time last year i was being really badly manipulated and had a lot of bad thoughts so this whole arc is rly triggering and it really gives me bad vibes, i just really hope he doesn’t end in suicide itll put such a bad message",TRUE
"1282416764115132422","Sun Jul 12 20:49:17 +0000 2020","you're not amanullah but you're not shehzad ghias either so,squads culture to reeks of toxicity,always someone getting suppressed/bullied etc,bas jo ziada socially active ya popular hota usky uthao and get street cred.",TRUE
"1205781069095751680","Sat Dec 14 09:26:23 +0000 2019","For the love of God No! Not surprised Eddie Hearn has had 2nd thoughts, somebody needs to save Bowe from himself! 52 is too old to be boxing, let alone at World level. It would be at best embarrassing &amp; at worst televised suicide <U+0001F61E>",TRUE
"1283366511185461249","Wed Jul 15 11:43:14 +0000 2020","_JJKilling_ So... You want him to try to commit suicide, because that's what I'm getting from your comment and if anything that's more harmful than cancel culture",TRUE
"1282742300469342208","Mon Jul 13 18:22:51 +0000 2020","I had suicide attempts from when I was 10 so sometimes these thoughts became toxic. I haven't had those episodes for couple of years, but I am still always scared of them . Of course, I'm always trying to control myself and I think now I am in better place than before.",TRUE
"1239215662406553601","Sun Mar 15 15:43:32 +0000 2020","Politicians &amp; voters need to realize these laws incease gun vioence. Courts need to rule that they're unconstitutional. Police need to view these raids as suicide missions. ",TRUE
"1336713427839053824","Wed Dec 09 16:44:50 +0000 2020","As a teacher I have seen just as much suicide when school was open if not more. Its ashame that people are using this as a way to get back to school/ sports. Have never seen these people once on social media care about suicide until the pandemic.",TRUE
"1283374255808417793","Wed Jul 15 12:14:01 +0000 2020","Dude I know the harassment is rough. I know it’s slowing you down with people trying to dox you and tell you to commit suicide. I want  to hear your story first. There’s are a few things that you may had did to upset people, but you gotta pull forward for us ok?",TRUE
"1338957706451890179","Tue Dec 15 21:22:48 +0000 2020","_Pollak The brainless owner was saved by the police from accidental suicide by shitty gun.",TRUE
"1203035420818366464","Fri Dec 06 19:36:10 +0000 2019","Besides, it's not about the length of one's life that matters, but the quality. Without motorcycles, I'd likely have died from boredom or suicide by now. Yes, riding has saved my life more than once.",TRUE
"1238952332227792896","Sat Mar 14 22:17:09 +0000 2020","Thanks Yun. I'm pretty done with it so I'm not expecting much. They can commit their lovers suicide for all I care. I just want the people I care about to be safe. Dont pull them into your idiocy <U+0001F645><U+0001F3FB><U+200D><U+2642><U+FE0F>",TRUE
"1337787764474060801","Sat Dec 12 15:53:52 +0000 2020","It's always my nigga DK getting bullied man.. <U+0001F614>",TRUE
"1281618758096826368","Fri Jul 10 15:58:17 +0000 2020","_Star A Sonic villain I feel sorry for is Scourge, he was always an annoying jerk in the Archie comics and then in Sonic Universe we saw him getting bullied by all the other prisoners in Zone Jail.",TRUE
"1236553234321465345","Sun Mar 08 07:23:59 +0000 2020","@_NotoriousDRE That being said, I want to say that I  hate that you're getting bullied over this. That sucks because it is so backward with everything FF always has been - to me, at least. I wish you'll enjoy the new FF7 as much as I enjoyed the old one back in the days. <U+0001F642>",TRUE
"1237221861030866944","Tue Mar 10 03:40:52 +0000 2020","@_flowerguardian I literally had a blog called ""the manly blog"" where I talked about steak and weight lifting and such.To make sure I was extra manly and squash those intrusive girly thoughts I boosted my testosterone.Awful awful idea, led to my first suicide attempt.",TRUE
"1237773141272858626","Wed Mar 11 16:11:28 +0000 2020","@_knucklebone This reminds me of the many stories of people getting bullied in school.If the one who's being bullied decides he's finally has enough and fights back, they're the only one in trouble. Meanwhile the bully always constantly gets away with what they're doing.",TRUE
"1205761607613243392","Sat Dec 14 08:09:03 +0000 2019","_rahman I'm white and literally want to commit suicide right now because of what's just gone down.",TRUE
"1236971425505980416","Mon Mar 09 11:05:44 +0000 2020","I have a history. Nothing to hide about it. I attempted suicide more than once &amp; right now I'm in a status I cannot check-in into the hospital because of the virus infection. So I gotta do what I can to prevent it happening when I'm off guard. If I don't think of me, no one will.",TRUE
"1338571425733615617","Mon Dec 14 19:47:52 +0000 2020","I think you people want to drag to commit suicide like the other girl abi, it won't work for you people at all.",TRUE
"1338988333159092225","Tue Dec 15 23:24:30 +0000 2020","_Miller And 26 countries with fractional firearm ownership or draconian gun control have higher suicide rates that the USA. No correlation between firearm ownership and suicide. If there were, the USA would be #1. ",TRUE
"1338903425363431425","Tue Dec 15 17:47:06 +0000 2020","_Miller OK. One more time. If there were any correlation between firearm ownership, the USA would lead the world in suicides. It doesn't. It isn't even near the top. Countries with draconian gun control commit suicide at higher rates. By overdose, hanging or whatever. Without guns.",TRUE
"1337974949588381698","Sun Dec 13 04:17:41 +0000 2020","BROOO LIKE STOP BULLYING ME, this is like you playing Valorant always getting bullied",TRUE
"1237048049039323137","Mon Mar 09 16:10:12 +0000 2020","Lol Well always getting bullied",TRUE
